item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111366174,Souleymanou Sali,Q953447,RDPC,Q502341,North Region,1997-05-18,2002-06-29,,Q111366174-DB7AFA7F-6CFD-4CD2-86FA-A940740E38A8
Q111366175,Tadonkeng Maurice,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366175-A3C0AB1A-A8ED-44B8-B533-25DC66144EB1
Q111366176,Tansah Jones Ndzie,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111366176-374E5027-108D-4A88-ABB1-AE4100419E7A
Q111365134,Tasi Ntang Lucas,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111365134-5A59DD1A-79F7-4CA8-B210-85C5D4E86F93
Q111366177,Tchana Mesack,Q953447,RDPC,Q165784,West Region,1997-05-18,2002-06-29,,Q111366177-6136749C-5404-4E8F-8834-6C8EBB0393AE
Q111366178,Tchatchouang Paul,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366178-B0D44315-8AF3-4FC1-B807-D23C234A2A75
Q111366179,Tchoua Jean Pierre,Q1470113,SDF,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366179-0EC4BA51-7E5D-41EE-BC17-EA6DCA97BA7A
Q111365135,Tchouta Moussa Mbatkam Jean,Q953447,RDPC,Q165784,West Region,1997-05-18,2002-06-29,,Q111365135-8EA7C2FC-C9DF-483C-A6DC-E783E2644546
Q111366180,Tchuenkam,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366180-059ACB6C-3335-43B9-B4FB-C545155F8941
Q111366181,Tessue Daniel,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366181-2A15AE49-0F01-49E3-A09B-FC2A09E25812
Q111366182,Tiani Yuinang Fidèle,Q953447,RDPC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366182-43157230-AF90-40DB-B959-DB76EFF1D1FC
Q111366183,Tjoues Née Hanglop Généviève.,Q953447,RDPC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366183-75D9BE33-80D6-4D47-9D68-40DD6BC02746
Q111366184,Tobbo Eyoum Thomas,Q953447,RDPC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366184-69CBA10C-27C8-4D26-848A-76816B5CCCBE
Q111366185,Tomedi Ndando Victoria,Q1470113,SDF,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366185-1B73ED27-F797-403D-8B9C-D6235DA8BECC
Q111366186,Tsitsol Louis Philippe,Q953447,RDPC,Q845168,East Region,1997-05-18,2002-06-29,,Q111366186-2419463B-9384-43EC-BBC4-8265F95BD75A
Q111366187,Tsomelou Jean,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366187-CCDCB029-93C5-47A6-BAB4-B3F1BD86FED1
Q111366188,Yondo Marcel,,,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366188-B98F28B8-A29C-42BF-A13B-1A7BF62D1784
Q111365142,Yoyo Mohmbankah Emmanuel,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111365142-E848CB11-09A2-4ECE-94D7-719AD9807A67
Q111366189,Zaoro Adamou Samuel,Q953447,RDPC,Q845168,East Region,1997-05-18,2002-06-29,,Q111366189-0E11A845-F96A-4EDF-A003-92FB6992D3FE
Q111366190,Zimri Jean Baptiste,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366190-94C42E50-26B5-48E5-A84D-CA666D5C31C1
Q111341383,Zondol Herssesse,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111341383-3BE2F532-62FB-48DB-BA3E-438C38095E17
